postId,Score,userId,ViewCount,CommentCount,Reputation,Views,UpVotes,DownVotes
16517,9,919,0,0,87393,20932,11273,779
16551,0,919,0,0,87393,20932,11273,779
16568,4,686,0,2,44152,7357,2156,82
16569,1,686,0,4,44152,7357,2156,82
16570,8,183,0,0,22625,4069,2496,45
16571,1,686,0,0,44152,7357,2156,82
16577,0,183,0,2,22625,4069,2496,45
16582,1,183,0,0,22625,4069,2496,45
16589,3,919,0,0,87393,20932,11273,779
16603,4,919,0,0,87393,20932,11273,779
16609,10,919,0,1,87393,20932,11273,779
16610,4,4505,0,0,25123,1245,582,4
16612,2,4505,0,1,25123,1245,582,4
16621,0,4505,0,0,25123,1245,582,4
16622,3,686,0,3,44152,7357,2156,82
16624,2,686,0,1,44152,7357,2156,82
16642,2,183,0,0,22625,4069,2496,45
16652,9,686,0,0,44152,7357,2156,82
16670,3,686,0,3,44152,7357,2156,82
16698,2,183,105,0,22625,4069,2496,45
16699,7,919,0,0,87393,20932,11273,779
16705,0,686,0,0,44152,7357,2156,82
16728,3,686,0,1,44152,7357,2156,82
16730,1,686,0,0,44152,7357,2156,82
16736,3,4505,0,0,25123,1245,582,4
16766,6,183,0,0,22625,4069,2496,45
16772,1,183,0,0,22625,4069,2496,45
16786,2,686,0,0,44152,7357,2156,82
16787,2,686,0,0,44152,7357,2156,82
16812,6,919,0,3,87393,20932,11273,779
16826,3,183,0,1,22625,4069,2496,45
16832,5,686,0,2,44152,7357,2156,82
16851,4,919,0,1,87393,20932,11273,779
16854,5,919,0,1,87393,20932,11273,779
16856,3,4505,0,0,25123,1245,582,4
16868,1,4505,0,2,25123,1245,582,4
16878,3,919,0,2,87393,20932,11273,779
16880,1,183,0,0,22625,4069,2496,45
16881,3,919,0,1,87393,20932,11273,779
16904,4,919,0,7,87393,20932,11273,779
16929,2,183,0,2,22625,4069,2496,45
16960,3,4505,0,3,25123,1245,582,4
16962,5,4505,0,0,25123,1245,582,4
16964,1,686,0,2,44152,7357,2156,82
16973,0,183,0,1,22625,4069,2496,45
16980,7,183,0,0,22625,4069,2496,45
16991,4,686,0,1,44152,7357,2156,82
17009,3,919,0,2,87393,20932,11273,779
17041,1,4505,0,1,25123,1245,582,4
17048,1,4505,0,0,25123,1245,582,4
17062,0,183,0,0,22625,4069,2496,45
17071,3,686,0,1,44152,7357,2156,82
17074,4,919,0,5,87393,20932,11273,779
17115,6,919,0,2,87393,20932,11273,779
17120,6,686,0,5,44152,7357,2156,82
17122,7,919,0,0,87393,20932,11273,779
17163,9,919,0,2,87393,20932,11273,779
17168,5,183,0,3,22625,4069,2496,45
17172,2,183,0,0,22625,4069,2496,45
17180,4,686,0,5,44152,7357,2156,82
17181,2,686,0,0,44152,7357,2156,82
17262,3,183,0,1,22625,4069,2496,45
17277,3,919,0,4,87393,20932,11273,779
17292,6,919,0,2,87393,20932,11273,779
17307,4,919,0,1,87393,20932,11273,779
17340,2,919,0,0,87393,20932,11273,779
17344,6,930,0,1,31170,5529,10523,214
17348,7,183,0,1,22625,4069,2496,45
17353,6,183,0,3,22625,4069,2496,45
17355,2,183,0,2,22625,4069,2496,45
17358,1,183,0,0,22625,4069,2496,45
17363,2,686,0,1,44152,7357,2156,82
17364,0,686,0,0,44152,7357,2156,82
17384,3,919,0,2,87393,20932,11273,779
17395,8,919,0,1,87393,20932,11273,779
17442,1,686,0,0,44152,7357,2156,82
17443,3,686,0,2,44152,7357,2156,82
17483,5,919,0,3,87393,20932,11273,779
17489,1,4505,0,2,25123,1245,582,4
17490,0,4505,0,0,25123,1245,582,4
17496,6,919,0,1,87393,20932,11273,779
17499,1,686,0,0,44152,7357,2156,82
17500,1,686,0,0,44152,7357,2156,82
17541,1,183,0,0,22625,4069,2496,45
17544,4,183,0,4,22625,4069,2496,45
17553,3,183,0,0,22625,4069,2496,45
17568,11,686,0,2,44152,7357,2156,82
17569,6,686,0,5,44152,7357,2156,82
17642,4,686,0,6,44152,7357,2156,82
17647,4,183,0,0,22625,4069,2496,45
17650,1,686,0,4,44152,7357,2156,82
17651,3,686,0,0,44152,7357,2156,82
17653,2,686,0,6,44152,7357,2156,82
17703,1,686,0,3,44152,7357,2156,82
17716,3,919,0,2,87393,20932,11273,779
17718,1,919,0,2,87393,20932,11273,779
17743,3,930,0,0,31170,5529,10523,214
17744,11,919,0,2,87393,20932,11273,779
17747,6,919,0,1,87393,20932,11273,779
17749,2,686,0,1,44152,7357,2156,82
17751,1,686,0,1,44152,7357,2156,82
17762,0,686,0,5,44152,7357,2156,82
17799,1,686,0,4,44152,7357,2156,82
17879,1,686,0,2,44152,7357,2156,82
17902,6,919,0,1,87393,20932,11273,779
17950,1,4505,0,0,25123,1245,582,4
17951,4,4505,0,0,25123,1245,582,4
17952,4,4505,0,0,25123,1245,582,4
18065,3,686,0,6,44152,7357,2156,82
18074,11,686,0,2,44152,7357,2156,82
18120,4,183,0,1,22625,4069,2496,45
18169,4,7290,0,0,37083,5554,8641,125
18171,2,7290,0,0,37083,5554,8641,125
18172,3,7290,0,0,37083,5554,8641,125
18191,11,930,0,6,31170,5529,10523,214
18204,1,7290,0,0,37083,5554,8641,125
18240,5,930,0,3,31170,5529,10523,214
18255,3,7290,0,0,37083,5554,8641,125
18269,1,7290,0,1,37083,5554,8641,125
18306,1,7290,0,4,37083,5554,8641,125
18324,2,7290,0,7,37083,5554,8641,125
18329,2,686,0,2,44152,7357,2156,82
18334,10,7290,0,1,37083,5554,8641,125
18347,3,930,0,5,31170,5529,10523,214
18350,6,919,0,5,87393,20932,11273,779
18364,0,919,0,0,87393,20932,11273,779
18370,1,7290,0,6,37083,5554,8641,125
18401,0,919,0,0,87393,20932,11273,779
18417,7,919,0,1,87393,20932,11273,779
18441,3,930,0,3,31170,5529,10523,214
18452,3,686,0,2,44152,7357,2156,82
18467,9,919,0,7,87393,20932,11273,779
18498,2,7290,0,0,37083,5554,8641,125
18501,2,686,0,0,44152,7357,2156,82
18516,1,930,0,1,31170,5529,10523,214
18517,9,686,0,0,44152,7357,2156,82
18554,11,919,0,1,87393,20932,11273,779
18597,6,686,0,6,44152,7357,2156,82
18613,4,919,0,1,87393,20932,11273,779
18641,9,7290,0,4,37083,5554,8641,125
18645,1,7290,0,0,37083,5554,8641,125
18646,0,930,0,0,31170,5529,10523,214
18647,0,930,0,0,31170,5529,10523,214
18667,2,7290,0,4,37083,5554,8641,125
18685,2,7290,0,0,37083,5554,8641,125
18697,3,7290,0,0,37083,5554,8641,125
18702,4,686,0,3,44152,7357,2156,82
18748,0,4505,0,0,25123,1245,582,4
18753,5,183,0,1,22625,4069,2496,45
18755,5,919,0,0,87393,20932,11273,779
18795,4,686,0,0,44152,7357,2156,82
18804,4,919,0,0,87393,20932,11273,779
18845,4,919,0,3,87393,20932,11273,779
18850,6,7290,0,3,37083,5554,8641,125
18878,0,686,0,2,44152,7357,2156,82
18949,2,686,0,3,44152,7357,2156,82
18963,3,686,0,1,44152,7357,2156,82
18965,3,7290,0,0,37083,5554,8641,125
18970,9,919,0,4,87393,20932,11273,779
18974,5,7290,0,5,37083,5554,8641,125
18986,8,930,0,3,31170,5529,10523,214
19013,8,919,0,3,87393,20932,11273,779
19050,1,686,0,0,44152,7357,2156,82
19091,3,919,0,0,87393,20932,11273,779
19093,2,686,0,0,44152,7357,2156,82
19095,1,7290,0,0,37083,5554,8641,125
19118,2,686,0,0,44152,7357,2156,82
19119,0,4505,0,0,25123,1245,582,4
19162,2,686,0,1,44152,7357,2156,82
19178,1,7290,0,1,37083,5554,8641,125
19197,2,7290,0,0,37083,5554,8641,125
19263,3,686,0,6,44152,7357,2156,82
19268,2,930,0,2,31170,5529,10523,214
19292,4,686,0,0,44152,7357,2156,82
19293,5,930,0,1,31170,5529,10523,214
19294,1,930,0,0,31170,5529,10523,214
19389,6,930,0,4,31170,5529,10523,214
19453,4,919,0,4,87393,20932,11273,779
19554,10,919,0,6,87393,20932,11273,779
19587,1,7290,0,0,37083,5554,8641,125
19589,5,7290,0,1,37083,5554,8641,125
19621,1,4505,0,2,25123,1245,582,4
19630,10,7290,0,1,37083,5554,8641,125
19683,4,930,0,0,31170,5529,10523,214
19691,4,7290,0,0,37083,5554,8641,125
19740,6,183,0,0,22625,4069,2496,45
19791,4,183,0,0,22625,4069,2496,45
19831,6,919,0,0,87393,20932,11273,779
19844,6,919,0,1,87393,20932,11273,779
19847,1,183,0,0,22625,4069,2496,45
19849,0,686,0,0,44152,7357,2156,82
19853,4,183,0,2,22625,4069,2496,45
19885,1,930,0,1,31170,5529,10523,214
19892,6,7290,0,0,37083,5554,8641,125
19899,1,7290,0,0,37083,5554,8641,125
19904,3,930,0,2,31170,5529,10523,214
19906,9,686,0,1,44152,7357,2156,82
19919,7,919,0,0,87393,20932,11273,779
19920,10,930,0,0,31170,5529,10523,214
19934,3,686,0,7,44152,7357,2156,82
20004,3,7290,0,2,37083,5554,8641,125
20050,5,4505,0,1,25123,1245,582,4
20056,4,4505,0,1,25123,1245,582,4
20093,5,183,526,0,22625,4069,2496,45
20122,6,4505,0,0,25123,1245,582,4
20132,10,4505,0,1,25123,1245,582,4
20133,5,930,0,5,31170,5529,10523,214
20144,4,930,0,5,31170,5529,10523,214
20165,2,4505,0,0,25123,1245,582,4
20178,8,4505,0,3,25123,1245,582,4
20182,4,7290,0,0,37083,5554,8641,125
20197,4,7290,0,7,37083,5554,8641,125
20216,2,4505,0,3,25123,1245,582,4
20220,4,930,0,0,31170,5529,10523,214
20255,0,919,0,0,87393,20932,11273,779
20256,0,919,0,0,87393,20932,11273,779
20260,0,686,0,0,44152,7357,2156,82
20336,6,4505,0,5,25123,1245,582,4
20337,1,4505,0,0,25123,1245,582,4
20347,4,919,0,3,87393,20932,11273,779
20418,1,686,0,0,44152,7357,2156,82
20419,2,919,0,0,87393,20932,11273,779
20420,0,686,0,0,44152,7357,2156,82
20440,6,930,0,1,31170,5529,10523,214
20449,3,930,0,3,31170,5529,10523,214
20453,10,7290,0,0,37083,5554,8641,125
20470,5,686,0,1,44152,7357,2156,82
20483,0,919,0,0,87393,20932,11273,779
20491,0,919,0,0,87393,20932,11273,779
20492,0,7290,0,0,37083,5554,8641,125
20493,0,7290,0,0,37083,5554,8641,125
20494,0,919,0,0,87393,20932,11273,779
20497,2,4505,0,2,25123,1245,582,4
20498,1,7290,0,1,37083,5554,8641,125
20505,4,7290,0,1,37083,5554,8641,125
20511,6,4505,0,2,25123,1245,582,4
20513,1,4505,0,1,25123,1245,582,4
20516,10,7290,0,0,37083,5554,8641,125
20540,0,919,0,0,87393,20932,11273,779
20541,0,919,0,0,87393,20932,11273,779
20552,1,4505,0,0,25123,1245,582,4
20577,3,919,0,2,87393,20932,11273,779
20592,5,919,0,1,87393,20932,11273,779
20626,11,919,0,4,87393,20932,11273,779
20678,1,4505,0,0,25123,1245,582,4
20685,3,919,0,2,87393,20932,11273,779
20696,0,919,0,0,87393,20932,11273,779
20697,0,919,0,0,87393,20932,11273,779
20702,3,7290,0,3,37083,5554,8641,125
20724,1,7290,0,0,37083,5554,8641,125
20737,3,7290,0,6,37083,5554,8641,125
20832,7,7290,0,0,37083,5554,8641,125
20838,6,919,0,1,87393,20932,11273,779
20855,8,919,0,1,87393,20932,11273,779
20867,0,686,0,0,44152,7357,2156,82
20888,1,4505,0,2,25123,1245,582,4
20896,1,4505,0,0,25123,1245,582,4
20898,3,7290,0,0,37083,5554,8641,125
20951,2,183,0,0,22625,4069,2496,45
20958,1,183,0,0,22625,4069,2496,45
20960,0,7290,0,0,37083,5554,8641,125
20976,2,686,0,2,44152,7357,2156,82
20995,1,4505,0,0,25123,1245,582,4
21005,2,686,0,1,44152,7357,2156,82
21028,1,7290,0,1,37083,5554,8641,125
21038,0,686,0,0,44152,7357,2156,82
21056,1,4505,0,0,25123,1245,582,4
21057,2,4505,0,0,25123,1245,582,4
21059,2,4505,0,4,25123,1245,582,4
21060,10,4505,0,1,25123,1245,582,4
21085,1,183,0,0,22625,4069,2496,45
21118,5,919,0,1,87393,20932,11273,779
21158,1,686,0,1,44152,7357,2156,82
21159,1,686,0,4,44152,7357,2156,82
21210,5,7290,0,0,37083,5554,8641,125
21232,5,686,0,0,44152,7357,2156,82
21292,9,7290,0,1,37083,5554,8641,125
21325,3,686,0,0,44152,7357,2156,82
21357,10,7290,0,3,37083,5554,8641,125
21378,6,930,0,0,31170,5529,10523,214
21412,3,7290,0,0,37083,5554,8641,125
21414,4,919,0,2,87393,20932,11273,779
21438,3,7290,0,0,37083,5554,8641,125
21475,3,686,0,3,44152,7357,2156,82
21504,7,930,0,2,31170,5529,10523,214
21589,3,4505,0,2,25123,1245,582,4
21617,1,686,0,0,44152,7357,2156,82
21640,2,686,0,0,44152,7357,2156,82
21646,2,7290,0,2,37083,5554,8641,125
21666,7,7290,0,0,37083,5554,8641,125
21732,1,4505,0,4,25123,1245,582,4
21733,3,4505,0,0,25123,1245,582,4
21734,1,4505,0,0,25123,1245,582,4
21755,7,686,0,2,44152,7357,2156,82
21756,1,686,0,0,44152,7357,2156,82
21766,4,919,0,5,87393,20932,11273,779
21782,2,4505,0,5,25123,1245,582,4
21819,3,4505,0,1,25123,1245,582,4
21828,2,4505,0,3,25123,1245,582,4
21845,0,686,0,0,44152,7357,2156,82
21852,2,7290,0,0,37083,5554,8641,125
21866,0,919,0,0,87393,20932,11273,779
21877,0,930,0,0,31170,5529,10523,214
21904,2,686,0,0,44152,7357,2156,82
21954,5,930,0,2,31170,5529,10523,214
21961,4,7290,0,1,37083,5554,8641,125
21974,8,919,0,0,87393,20932,11273,779
21979,3,919,0,0,87393,20932,11273,779
22026,5,919,0,0,87393,20932,11273,779
22043,4,7290,0,5,37083,5554,8641,125
22062,6,686,0,7,44152,7357,2156,82
22063,1,686,0,0,44152,7357,2156,82
22099,0,919,0,0,87393,20932,11273,779
22100,0,919,0,0,87393,20932,11273,779
22108,1,686,0,1,44152,7357,2156,82
22117,2,919,0,0,87393,20932,11273,779
22157,2,930,0,0,31170,5529,10523,214
22215,4,930,0,0,31170,5529,10523,214
22253,3,7290,0,3,37083,5554,8641,125
22256,4,7290,0,2,37083,5554,8641,125
22263,3,4505,0,0,25123,1245,582,4
22276,3,4505,0,2,25123,1245,582,4
22286,6,7290,0,4,37083,5554,8641,125
22361,10,7290,0,1,37083,5554,8641,125
22375,7,7290,0,5,37083,5554,8641,125
22396,3,919,0,0,87393,20932,11273,779
22432,6,7290,0,0,37083,5554,8641,125
22477,11,919,0,1,87393,20932,11273,779
22513,5,686,0,0,44152,7357,2156,82
22515,10,686,0,0,44152,7357,2156,82
22516,1,686,0,5,44152,7357,2156,82
22535,1,686,0,0,44152,7357,2156,82
22545,2,919,0,0,87393,20932,11273,779
22570,9,7290,0,5,37083,5554,8641,125
22573,3,7290,0,0,37083,5554,8641,125
22598,2,686,0,7,44152,7357,2156,82
22606,1,686,0,5,44152,7357,2156,82
22610,2,919,0,4,87393,20932,11273,779
22637,1,686,0,7,44152,7357,2156,82
22703,6,919,0,0,87393,20932,11273,779
22728,1,686,0,0,44152,7357,2156,82
22744,3,7290,0,0,37083,5554,8641,125
22770,4,686,0,2,44152,7357,2156,82
22771,3,7290,0,0,37083,5554,8641,125
22790,3,686,0,0,44152,7357,2156,82
22803,1,7290,0,1,37083,5554,8641,125
22825,5,7290,0,0,37083,5554,8641,125
22827,7,7290,0,1,37083,5554,8641,125
22830,6,7290,0,1,37083,5554,8641,125
22887,3,686,0,0,44152,7357,2156,82
22899,4,919,0,7,87393,20932,11273,779
22900,5,919,0,1,87393,20932,11273,779
22905,10,7290,0,3,37083,5554,8641,125
22917,1,7290,0,1,37083,5554,8641,125
22918,1,686,0,1,44152,7357,2156,82
22919,3,7290,0,4,37083,5554,8641,125
22973,1,686,0,0,44152,7357,2156,82
22978,1,7290,0,0,37083,5554,8641,125
22981,2,919,0,0,87393,20932,11273,779
22985,1,4505,0,0,25123,1245,582,4
22987,1,4505,0,3,25123,1245,582,4
22994,0,4505,0,1,25123,1245,582,4
23003,6,919,0,5,87393,20932,11273,779
23021,0,7290,0,0,37083,5554,8641,125
23061,2,919,0,5,87393,20932,11273,779
23077,3,686,0,0,44152,7357,2156,82
23082,5,686,0,1,44152,7357,2156,82
23086,2,7290,0,0,37083,5554,8641,125
23094,5,686,0,2,44152,7357,2156,82
23100,1,7290,0,1,37083,5554,8641,125
23101,1,4505,0,0,25123,1245,582,4
23116,2,7290,0,0,37083,5554,8641,125
23126,3,7290,0,2,37083,5554,8641,125
23139,9,930,0,0,31170,5529,10523,214
23161,5,919,0,4,87393,20932,11273,779
23165,7,919,0,3,87393,20932,11273,779
23264,1,4505,0,0,25123,1245,582,4
23266,6,919,0,1,87393,20932,11273,779
23268,2,4505,0,0,25123,1245,582,4
23273,2,686,0,0,44152,7357,2156,82
23289,0,7290,0,0,37083,5554,8641,125
23291,3,7290,0,0,37083,5554,8641,125
23298,4,930,0,2,31170,5529,10523,214
23532,2,930,0,0,31170,5529,10523,214
23544,10,686,0,1,44152,7357,2156,82
23604,1,686,0,0,44152,7357,2156,82
23605,5,686,0,5,44152,7357,2156,82
23622,5,4505,0,2,25123,1245,582,4
23624,0,4505,0,0,25123,1245,582,4
23626,3,4505,0,0,25123,1245,582,4
23635,4,686,0,4,44152,7357,2156,82
23636,11,686,0,3,44152,7357,2156,82
23639,5,4505,0,1,25123,1245,582,4
23663,7,919,0,3,87393,20932,11273,779
23688,2,686,0,2,44152,7357,2156,82
23738,1,686,0,0,44152,7357,2156,82
23762,6,919,0,0,87393,20932,11273,779
23877,1,686,0,4,44152,7357,2156,82
23917,1,686,0,0,44152,7357,2156,82
23919,5,919,0,0,87393,20932,11273,779
23924,0,7290,0,0,37083,5554,8641,125
23940,2,686,0,4,44152,7357,2156,82
23948,2,7290,0,0,37083,5554,8641,125
23949,4,919,0,0,87393,20932,11273,779
23956,11,919,0,1,87393,20932,11273,779
23958,2,686,0,2,44152,7357,2156,82
23960,2,4505,0,1,25123,1245,582,4
23961,3,4505,0,1,25123,1245,582,4
23968,5,686,0,4,44152,7357,2156,82
24025,6,7290,0,0,37083,5554,8641,125
24048,1,686,0,0,44152,7357,2156,82
24101,6,7290,0,0,37083,5554,8641,125
24119,7,686,0,0,44152,7357,2156,82
24138,6,7290,0,3,37083,5554,8641,125
24140,6,919,0,6,87393,20932,11273,779
24141,2,7290,0,1,37083,5554,8641,125
24167,1,686,0,5,44152,7357,2156,82
24169,10,7290,0,3,37083,5554,8641,125
24201,6,919,0,2,87393,20932,11273,779
24206,5,7290,0,1,37083,5554,8641,125
24210,3,686,0,0,44152,7357,2156,82
24215,2,4505,0,3,25123,1245,582,4
24217,0,7290,0,0,37083,5554,8641,125
24218,7,919,0,2,87393,20932,11273,779
24231,3,686,0,3,44152,7357,2156,82
24236,6,919,0,7,87393,20932,11273,779
24256,10,919,0,0,87393,20932,11273,779
24260,5,930,0,2,31170,5529,10523,214
24271,4,919,0,1,87393,20932,11273,779
24273,1,686,0,2,44152,7357,2156,82
24316,4,686,0,0,44152,7357,2156,82
24320,3,686,0,0,44152,7357,2156,82
24356,1,686,0,0,44152,7357,2156,82
24386,1,4505,0,0,25123,1245,582,4
24391,3,7290,0,3,37083,5554,8641,125
24393,10,919,0,5,87393,20932,11273,779
24402,3,919,0,3,87393,20932,11273,779
24404,6,930,0,2,31170,5529,10523,214
24407,3,919,0,0,87393,20932,11273,779
24422,3,7290,0,3,37083,5554,8641,125
24453,1,686,0,1,44152,7357,2156,82
24463,2,7290,0,2,37083,5554,8641,125
24470,2,686,0,3,44152,7357,2156,82
24482,5,930,0,4,31170,5529,10523,214
24483,4,930,0,1,31170,5529,10523,214
24590,8,919,0,1,87393,20932,11273,779
24591,4,919,0,0,87393,20932,11273,779
24596,3,7290,0,3,37083,5554,8641,125
24639,5,919,0,3,87393,20932,11273,779
24654,3,919,0,3,87393,20932,11273,779
24679,1,183,0,2,22625,4069,2496,45
24713,4,919,0,1,87393,20932,11273,779
24748,3,686,0,2,44152,7357,2156,82
24797,5,7290,0,3,37083,5554,8641,125
24805,1,686,0,0,44152,7357,2156,82
24811,2,7290,0,1,37083,5554,8641,125
24812,0,686,0,0,44152,7357,2156,82
24833,6,7290,0,5,37083,5554,8641,125
24846,6,7290,0,3,37083,5554,8641,125
24856,2,686,0,7,44152,7357,2156,82
24858,3,686,0,7,44152,7357,2156,82
24874,4,930,0,0,31170,5529,10523,214
24949,2,7290,0,0,37083,5554,8641,125
24999,1,686,0,2,44152,7357,2156,82
25002,1,805,0,4,65272,5680,7035,143
25017,4,919,0,2,87393,20932,11273,779
25018,8,4505,0,1,25123,1245,582,4
25042,5,930,0,3,31170,5529,10523,214
25076,8,919,0,0,87393,20932,11273,779
25079,7,919,0,4,87393,20932,11273,779
25093,8,686,0,4,44152,7357,2156,82
25098,4,4505,0,2,25123,1245,582,4
25154,4,7290,0,0,37083,5554,8641,125
25160,4,4505,0,1,25123,1245,582,4
25167,5,919,0,2,87393,20932,11273,779
25224,2,686,0,4,44152,7357,2156,82
25233,1,7290,0,5,37083,5554,8641,125
25246,5,686,0,2,44152,7357,2156,82
25252,2,686,0,0,44152,7357,2156,82
25293,7,919,0,1,87393,20932,11273,779
25303,0,686,0,0,44152,7357,2156,82
25321,4,919,0,2,87393,20932,11273,779
25412,1,805,0,0,65272,5680,7035,143
25450,1,4505,0,0,25123,1245,582,4
25452,6,4505,0,1,25123,1245,582,4
25489,10,919,0,5,87393,20932,11273,779
25496,1,686,0,3,44152,7357,2156,82
25512,1,183,0,2,22625,4069,2496,45
25541,7,686,0,2,44152,7357,2156,82
25560,10,919,0,2,87393,20932,11273,779
25564,2,7290,0,2,37083,5554,8641,125
25572,2,7290,0,2,37083,5554,8641,125
25617,3,7290,0,1,37083,5554,8641,125
25618,2,7290,0,1,37083,5554,8641,125
25664,2,919,0,3,87393,20932,11273,779
25687,2,686,0,4,44152,7357,2156,82
25731,5,919,0,3,87393,20932,11273,779
25778,1,7290,0,2,37083,5554,8641,125
25822,2,183,0,0,22625,4069,2496,45
25830,3,686,0,5,44152,7357,2156,82
25852,0,919,0,0,87393,20932,11273,779
25853,0,919,0,0,87393,20932,11273,779
25991,3,4505,0,1,25123,1245,582,4
26004,5,919,0,0,87393,20932,11273,779
26023,2,686,0,7,44152,7357,2156,82
26068,0,686,0,2,44152,7357,2156,82
26069,3,686,0,0,44152,7357,2156,82
26083,0,7290,0,7,37083,5554,8641,125
26087,2,930,0,1,31170,5529,10523,214
26106,1,7290,0,2,37083,5554,8641,125
26128,4,919,0,2,87393,20932,11273,779
26159,1,183,0,0,22625,4069,2496,45
26160,4,183,0,1,22625,4069,2496,45
26174,5,686,0,2,44152,7357,2156,82
26187,8,919,0,2,87393,20932,11273,779
26201,4,686,0,0,44152,7357,2156,82
26203,1,686,0,6,44152,7357,2156,82
26207,3,7290,0,5,37083,5554,8641,125
26210,5,919,0,1,87393,20932,11273,779
26272,1,686,0,3,44152,7357,2156,82
26285,9,7290,0,3,37083,5554,8641,125
26292,8,7290,0,2,37083,5554,8641,125
26308,5,686,0,0,44152,7357,2156,82
26314,5,7290,0,0,37083,5554,8641,125
26319,0,686,0,1,44152,7357,2156,82
26351,1,686,0,7,44152,7357,2156,82
26353,1,686,0,0,44152,7357,2156,82
26374,1,686,0,0,44152,7357,2156,82
26384,1,686,0,0,44152,7357,2156,82
26399,1,183,0,1,22625,4069,2496,45
26421,5,919,0,3,87393,20932,11273,779
26443,1,7290,0,0,37083,5554,8641,125
26470,2,686,0,4,44152,7357,2156,82
26511,2,7290,0,0,37083,5554,8641,125
26536,2,686,0,4,44152,7357,2156,82
26554,0,4505,0,0,25123,1245,582,4
26565,8,7290,0,0,37083,5554,8641,125
26573,2,7290,0,3,37083,5554,8641,125
26574,2,4505,0,1,25123,1245,582,4
26576,4,4505,0,4,25123,1245,582,4
26582,1,4505,0,0,25123,1245,582,4
26583,2,7290,0,5,37083,5554,8641,125
26615,2,4505,0,3,25123,1245,582,4
26717,1,686,119,3,44152,7357,2156,82
26761,2,919,0,3,87393,20932,11273,779
26779,9,4505,0,2,25123,1245,582,4
26782,6,4505,0,1,25123,1245,582,4
26783,2,4505,0,6,25123,1245,582,4
26786,1,4505,0,0,25123,1245,582,4
26788,1,4505,0,0,25123,1245,582,4
26820,3,686,0,6,44152,7357,2156,82
26891,5,7290,0,0,37083,5554,8641,125
26905,2,4505,0,0,25123,1245,582,4
26935,0,919,0,0,87393,20932,11273,779
26936,0,919,0,0,87393,20932,11273,779
26937,0,919,0,0,87393,20932,11273,779
26938,0,919,0,0,87393,20932,11273,779
26941,1,183,0,0,22625,4069,2496,45
26944,6,183,0,1,22625,4069,2496,45
26971,5,7290,0,0,37083,5554,8641,125
27031,4,919,0,0,87393,20932,11273,779
27043,2,4505,0,2,25123,1245,582,4
27068,10,7290,0,2,37083,5554,8641,125
27073,2,7290,0,3,37083,5554,8641,125
27107,1,7290,0,0,37083,5554,8641,125
27110,5,919,0,0,87393,20932,11273,779
27119,2,4505,0,0,25123,1245,582,4
27172,5,686,0,1,44152,7357,2156,82
27181,4,919,0,0,87393,20932,11273,779
27218,4,183,0,1,22625,4069,2496,45
27252,3,7290,0,2,37083,5554,8641,125
27260,4,686,0,0,44152,7357,2156,82
27262,3,686,0,1,44152,7357,2156,82
27263,2,4505,0,0,25123,1245,582,4
27264,4,7290,0,0,37083,5554,8641,125
27265,4,4505,0,1,25123,1245,582,4
27269,4,4505,0,2,25123,1245,582,4
27296,1,686,0,1,44152,7357,2156,82
27305,2,930,0,1,31170,5529,10523,214
27307,4,7290,0,1,37083,5554,8641,125
27355,3,930,0,0,31170,5529,10523,214
27376,2,183,0,2,22625,4069,2496,45
27380,4,930,0,4,31170,5529,10523,214
27405,2,919,0,2,87393,20932,11273,779
27411,6,930,0,2,31170,5529,10523,214
27421,5,7290,0,5,37083,5554,8641,125
27505,2,7290,0,0,37083,5554,8641,125
27563,2,11032,0,0,22275,7395,2619,42
27566,5,11032,0,3,22275,7395,2619,42
27567,0,11032,0,0,22275,7395,2619,42
27568,3,7290,0,0,37083,5554,8641,125
27570,2,11032,0,0,22275,7395,2619,42
27571,1,11032,0,0,22275,7395,2619,42
27574,2,11032,0,0,22275,7395,2619,42
27577,2,11032,0,0,22275,7395,2619,42
27579,1,11032,0,5,22275,7395,2619,42
27584,3,919,0,2,87393,20932,11273,779
27587,0,11032,0,0,22275,7395,2619,42
27590,5,7290,0,0,37083,5554,8641,125
27591,3,11032,0,2,22275,7395,2619,42
27595,1,11032,0,0,22275,7395,2619,42
27597,2,7290,0,0,37083,5554,8641,125
27598,4,11032,0,0,22275,7395,2619,42
27600,5,11032,0,6,22275,7395,2619,42
27604,2,11032,0,3,22275,7395,2619,42
27619,6,686,0,3,44152,7357,2156,82
27632,1,11032,0,0,22275,7395,2619,42
27633,0,11032,0,4,22275,7395,2619,42
27635,1,11032,0,0,22275,7395,2619,42
27638,1,11032,0,1,22275,7395,2619,42
27641,0,11032,0,2,22275,7395,2619,42
27644,1,11032,0,1,22275,7395,2619,42
27645,1,7290,0,0,37083,5554,8641,125
27646,0,11032,0,0,22275,7395,2619,42
27648,1,11032,0,2,22275,7395,2619,42
27652,0,11032,0,0,22275,7395,2619,42
27654,4,11032,0,0,22275,7395,2619,42
27657,4,919,0,2,87393,20932,11273,779
27658,8,11032,0,2,22275,7395,2619,42
27660,3,11032,0,3,22275,7395,2619,42
27689,3,11032,0,1,22275,7395,2619,42
27692,2,11032,0,1,22275,7395,2619,42
27694,1,11032,0,0,22275,7395,2619,42
27699,5,11032,0,2,22275,7395,2619,42
27701,1,686,0,2,44152,7357,2156,82
27702,7,686,0,4,44152,7357,2156,82
27705,1,11032,0,0,22275,7395,2619,42
